OrderNum,OrderDate,OrderType,Customer ID,Product ID,Quantity
1108268,05-04-2021,Wholesale,1246,FT181,127
1108269,05-04-2021,Retail,1334,FT682,2
1108270,05-04-2021,Retail,3960,FT358,1
1108271,05-04-2021,Retail,1628,MW262,1
1108272,05-04-2021,Retail,3048,SP304,2
1108273,05-04-2021,Retail,2912,FT181,1
1108274,05-04-2021,Retail,3346,MW122,2
1108275,05-04-2021,Wholesale,1947,FT280,43
1108276,06-04-2021,Wholesale,2998,MW252,122
1108277,06-04-2021,Wholesale,1862,FT871,21
1108278,06-04-2021,Retail,1573,MW242,3
1108279,06-04-2021,Retail,1685,SP309,1
1108280,06-04-2021,Retail,1460,SP202,1
1108281,06-04-2021,Retail,1337,SP603,2
1108282,06-04-2021,Retail,1488,SP305,1
1108283,07-04-2021,Retail,3186,FT467,1
1108284,07-04-2021,Retail,2244,MW102,2
1108285,07-04-2021,Retail,2381,FT139,2
1108286,07-04-2021,Retail,3301,MW232,1
1108287,08-04-2021,Retail,3241,MW112,4
1108288,08-04-2021,Wholesale,3636,MW172,155
1108289,08-04-2021,Retail,2618,SP121,2
1108290,08-04-2021,Retail,3647,MW162,1
1108291,08-04-2021,Retail,2719,MW262,4
1108292,08-04-2021,Retail,2730,SP303,2
1108293,08-04-2021,Retail,3294,SP305,1
1108294,08-04-2021,Retail,2561,FT962,1
1108295,09-04-2021,Retail,1967,MW152,4
1108296,09-04-2021,Retail,3529,SP204,2
1108297,09-04-2021,Retail,2507,SP306,1
1108298,09-04-2021,Retail,1989,FT589,1
1108299,09-04-2021,Retail,4007,MW172,1
1108300,09-04-2021,Retail,2718,MW162,2
1108301,09-04-2021,Retail,2356,MW202,4
1108302,09-04-2021,Retail,2552,SP306,1
1108303,10-04-2021,Retail,1476,SP201,1
1108304,10-04-2021,Wholesale,1936,SP305,128
1108305,10-04-2021,Retail,3530,SP203,1
1108306,10-04-2021,Retail,2216,SP204,1
1108307,10-04-2021,Retail,3273,FT344,2
1108308,11-04-2021,Wholesale,3394,MW282,132
1108309,11-04-2021,Retail,3348,FT485,1
1108310,11-04-2021,Retail,1324,MW142,1
1108311,11-04-2021,Retail,2400,MW112,5
1108312,11-04-2021,Retail,1878,SP604,1
1108313,11-04-2021,Retail,2563,SP602,1
1108314,12-04-2021,Retail,3635,SP203,2
1108315,12-04-2021,Retail,3542,FT825,1
1108316,12-04-2021,Retail,1894,MW102,2
1108317,12-04-2021,Retail,3582,MW132,4
1108318,12-04-2021,Retail,2940,SP609,1
1108319,12-04-2021,Retail,1481,SP204,1
1108320,12-04-2021,Retail,2936,SP120,2
1108321,12-04-2021,Retail,1288,SP609,1
1108322,12-04-2021,Retail,3428,FT139,1
1108323,13-04-2021,Retail,1344,FT280,1
1108324,13-12-2021,Wholesale,1491,FT139,90
1108325,13-04-2021,Retail,4040,MW202,1
1108326,13-04-2021,Retail,3897,MW152,2
1108327,13-04-2021,Retail,3380,MW122,6
1108328,13-04-2021,Retail,2515,SP603,1
1108329,13-04-2021,Retail,2150,SP125,2
1108330,13-04-2021,Retail,3898,FT871,1
1108331,13-04-2021,Retail,1869,FT644,2
1108332,13-04-2021,Retail,3694,FT853,1
1108333,14-04-2021,Retail,3178,MW122,149
1108334,14-04-2021,Retail,1928,MW202,1
1108335,14-04-2021,Retail,2520,MW272,5
1108336,14-04-2021,Retail,1985,SP305,2
1108337,14-04-2021,Retail,2743,FT422,1
1108338,14-04-2021,Retail,3306,FT853,1
1108339,14-04-2021,Retail,2875,MW202,1
1108340,14-04-2021,Retail,3000,MW252,1
1108341,14-04-2021,Retail,2255,MW102,2
1108342,14-04-2021,Retail,1346,MW202,4
1108343,15-04-2021,Wholesale,1246,SP120,162
1108344,15-04-2021,Retail,1340,SP120,1
1108345,15-04-2021,Retail,2315,SP123,1
1108346,15-04-2021,Retail,3535,SP202,2
1108347,15-04-2021,Retail,1684,SP120,2
1108348,15-04-2021,Retail,3948,SP201,2
1108349,15-04-2021,Retail,2025,FT871,1
1108350,15-04-2021,Retail,2144,FT181,1
1108351,15-04-2021,Retail,2897,FT139,1
1108352,16-04-2021,Retail,1484,FT139,1
1108353,16-04-2021,Retail,1813,FT853,1
1108354,16-04-2021,Retail,2636,MW202,2
1108355,16-04-2021,Retail,3254,SP201,1
1108356,16-04-2021,Retail,3970,SP126,2
1108357,16-04-2021,Retail,2837,FT139,3
1108358,16-04-2021,Retail,2578,MW202,3
1108359,17-04-2021,Wholesale,3321,MW222,100
1108360,17-04-2021,Retail,3313,FT300,1
1108361,17-04-2021,Retail,2526,MW112,1
1108362,18-04-2021,Retail,3026,MW122,168
1108363,18-04-2021,Retail,4075,MW162,5
1108364,18-04-2021,Retail,2319,SP120,1
1108365,18-04-2021,Retail,2575,SP303,2
1108366,18-04-2021,Retail,1930,SP120,1
1108367,18-04-2021,Retail,1662,FT139,1
1108368,18-04-2021,Retail,1811,FT825,4
1108369,18-04-2021,Retail,3556,MW182,2
1108370,19-04-2021,Retail,3649,MW232,4
1108371,19-04-2021,Retail,1286,SP607,1
1108372,19-04-2021,Retail,2565,MW182,2
1108373,19-04-2021,Retail,3228,SP607,1
1108374,19-04-2021,Retail,3417,SP201,1
1108375,19-04-2021,Retail,3691,SP201,2
1108376,19-04-2021,Retail,2586,SP120,2
1108377,19-04-2021,Retail,3406,FT139,1
1108378,19-04-2021,Retail,1707,FT895,2
1108379,19-04-2021,Retail,1313,MW202,2
1108380,20-04-2021,Wholesale,1440,SP201,127
1108381,20-04-2021,Retail,2133,MW282,2
1108382,20-04-2021,Retail,1682,SP303,1
1108383,20-04-2021,Retail,2852,FT485,1
1108384,21-04-2021,Retail,2593,MW102,1
1108385,21-04-2021,Wholesale,2263,MW222,217
1108386,21-04-2021,Wholesale,2260,MW122,106
1108387,21-04-2021,Retail,1652,SP201,1
1108388,21-04-2021,Retail,2861,SP303,2
1108389,21-04-2021,Retail,3187,SP303,2
1108390,21-04-2021,Retail,4122,FT344,1
1108391,21-04-2021,Retail,1474,FT350,1
1108392,21-04-2021,Retail,3703,MW242,1
1108393,22-04-2021,Retail,2738,SP123,193
1108394,22-04-2021,Wholesale,3383,SP202,115
1108395,22-04-2021,Retail,1498,SP204,1
1108396,22-04-2021,Retail,1695,SP125,2
1108397,22-04-2021,Retail,2522,FT181,2
1108398,22-04-2021,Retail,4024,MW202,1
1108399,22-04-2021,Retail,2754,MW122,6
1108400,22-04-2021,Wholesale,3067,MW202,241
1108401,23-04-2021,Retail,4097,SP120,1
1108402,23-04-2021,Wholesale,3621,MW172,94
1108403,23-04-2021,Retail,3217,FT422,1
1108404,23-04-2021,Retail,3249,FT853,3
1108405,23-04-2021,Retail,2504,MW122,1
1108406,23-04-2021,Retail,2868,SP126,1
1108407,23-04-2021,Retail,4011,SP602,3
1108408,23-04-2021,Retail,2029,SP303,2
1108409,24-04-2021,Wholesale,3700,MW232,128
1108410,24-04-2021,Wholesale,2318,MW222,109
1108411,24-04-2021,Wholesale,4082,FT589,50
1108412,24-04-2021,Retail,1923,SP204,1
1108413,24-04-2021,Retail,2006,FT434,1
1108414,24-04-2021,Retail,3308,FT609,1
1108415,24-04-2021,Retail,1317,MW162,1
1108416,24-04-2021,Retail,4116,MW222,1
1108417,25-04-2021,Retail,3020,FT530,2
1108418,25-04-2021,Retail,3272,MW122,2
1108419,25-12-2021,Retail,1260,FT609,71
1108420,25-04-2021,Retail,2858,MW182,3
1108421,25-04-2021,Retail,2008,MW262,4
1108422,25-04-2021,Retail,1109,SP120,1
1108423,26-04-2021,Retail,1340,FT981,2
1108424,26-04-2021,Retail,2556,SP201,2
1108425,26-04-2021,Wholesale,4113,MW122,127
1108426,26-04-2021,Wholesale,3398,FT467,50
1108427,26-04-2021,Retail,3400,SP604,4
1108428,26-04-2021,Retail,3080,SP123,2
1108429,26-04-2021,Retail,3021,SP601,2
1108430,26-04-2021,Retail,1817,SP609,1
1108431,26-04-2021,Retail,3555,FT434,1
1108432,26-04-2021,Retail,3367,FT530,2
1108433,26-04-2021,Retail,2337,FT344,1
1108434,27-04-2021,Retail,1217,FT962,1
1108435,27-04-2021,Retail,2981,MW132,3
1108436,27-04-2021,Retail,3607,SP202,4
1108437,28-04-2021,Wholesale,2574,MW152,177
1108438,28-04-2021,Retail,1268,SP303,1
1108439,28-04-2021,Retail,2523,FT530,1
1108440,28-04-2021,Retail,3975,MW172,1
1108441,28-04-2021,Retail,4078,MW122,4
1108442,28-04-2021,Retail,2220,SP604,2
1108443,28-04-2021,Retail,3678,SP125,1
1108444,28-04-2021,Retail,4051,FT300,1
1108445,28-04-2021,Retail,3260,MW182,1
1108446,28-04-2021,Retail,3991,MW102,3
1108447,28-04-2021,Retail,3540,MW202,4
1108448,29-04-2021,Retail,1843,MW262,98
1108449,29-04-2021,Wholesale,1161,MW232,119
1108450,29-04-2021,Wholesale,1132,MW242,96
1108451,29-04-2021,Retail,1496,SP123,2
1108452,29-04-2021,Retail,2596,FT981,1
1108453,29-04-2021,Retail,3518,MW232,1
1108454,30-04-2021,Retail,2267,FT434,1
1108455,30-04-2021,Retail,1625,MW132,1
1108456,30-04-2021,Retail,2842,MW282,4
1108457,01-05-2021,Retail,2742,MW232,4
1108458,01-05-2021,Retail,1331,FT981,1
1108459,01-05-2021,Retail,3736,MW202,145
1108460,01-05-2021,Wholesale,2686,MW112,123
1108461,01-05-2021,Wholesale,1427,SP126,156
1108462,01-05-2021,Retail,1966,MW112,7
1108463,01-05-2021,Retail,2327,SP304,2
1108464,01-05-2021,Retail,3224,SP603,3
1108465,01-05-2021,Retail,1572,SP602,1
1108466,01-05-2021,Retail,1668,FT422,1
1108467,01-05-2021,Retail,1568,FT525,1
1108468,01-05-2021,Retail,3065,FT853,1
1108469,01-05-2021,Retail,2398,MW162,1
1108470,01-05-2021,Retail,1196,FT682,2
1108471,02-05-2021,Retail,2853,MW222,2
1108472,02-05-2021,Wholesale,2004,MW222,102
1108473,02-05-2021,Wholesale,3418,MW122,132
1108474,02-05-2021,Retail,1799,MW112,4
1108475,02-05-2021,Retail,1596,MW232,3
1108476,02-05-2021,Retail,3969,MW252,4
1108477,02-05-2021,Retail,2584,SP304,2
1108478,02-05-2021,Retail,2867,SP201,1
1108479,02-05-2021,Retail,2990,SP609,1
1108480,02-05-2021,Retail,1884,SP602,1
1108481,02-05-2021,Retail,1126,SP123,1
1108482,02-05-2021,Retail,4015,MW102,3
1108483,03-05-2021,Wholesale,1954,MW242,55
1108484,03-05-2021,Retail,3521,SP204,1
1108485,03-05-2021,Retail,3749,FT577,2
1108486,03-05-2021,Retail,3904,FT467,2
1108487,03-05-2021,Retail,3221,FT962,1
1108488,03-05-2021,Retail,2978,MW282,2
1108489,03-05-2021,Retail,1475,SP123,1
1108490,03-05-2021,Retail,3928,SP609,2
1108491,03-05-2021,Retail,3300,FT350,2
1108492,03-05-2021,Retail,4022,SP607,1
1108493,04-05-2021,Retail,1329,MW232,3
1108494,04-05-2021,Wholesale,3013,MW162,165
1108495,04-05-2021,Retail,3080,MW202,1
1108496,04-05-2021,Retail,1267,MW112,6
1108497,04-05-2021,Retail,3308,SP609,2
1108498,04-05-2021,Retail,2745,FT422,1
1108499,05-05-2021,Wholesale,3215,FT589,33
1108500,05-05-2021,Wholesale,2926,SP602,100
1108501,05-05-2021,Wholesale,1503,MW172,134
1108502,05-05-2021,Retail,1950,FT962,1
1108503,05-05-2021,Retail,3557,MW122,2
1108504,05-05-2021,Retail,3768,MW112,3
1108505,05-05-2021,Retail,3250,SP125,1
1108506,05-05-2021,Retail,3610,SP201,1
1108507,05-05-2021,Retail,3014,SP126,2
1108508,05-05-2021,Retail,2165,MW282,1
1108509,06-05-2021,Wholesale,2963,MW202,153
1108510,06-05-2021,Retail,2253,SP609,2
1108511,06-05-2021,Retail,3352,FT682,1
1108512,06-05-2021,Retail,1925,FT544,2
1108513,06-05-2021,Retail,1171,MW222,1
1108514,06-05-2021,Retail,1133,MW182,2
1108515,06-05-2021,Retail,2537,MW162,4
1108516,07-05-2021,Retail,3275,SP607,1
1108517,07-05-2021,Wholesale,1491,MW282,67
1108518,07-05-2021,Retail,3242,SP304,1
1108519,07-05-2021,Retail,1662,SP601,1
1108520,07-05-2021,Retail,2018,SP603,1
1108521,07-05-2021,Retail,3314,SP303,2
1108522,07-05-2021,Retail,3735,SP204,2
1108523,07-05-2021,Retail,1533,SP201,1
1108524,08-05-2021,Retail,2310,MW102,1
1108525,08-05-2021,Wholesale,2576,MW252,197
1108526,08-05-2021,Wholesale,4113,SP125,152
1108527,08-05-2021,Wholesale,2293,MW242,183
1108528,08-05-2021,Wholesale,2963,FT825,45
1108529,08-05-2021,Retail,3214,FT434,2
1108530,08-05-2021,Retail,1632,FT895,2
1108531,08-05-2021,Retail,1275,FT358,2
1108532,08-05-2021,Retail,2750,MW202,1
1108533,08-05-2021,Retail,1670,MW202,1
1108534,08-05-2021,Retail,1144,MW262,1
1108535,08-05-2021,Retail,2605,MW102,7
1108536,08-05-2021,Retail,1490,MW202,7
1108537,08-05-2021,Retail,3057,SP306,2
1108538,09-05-2021,Retail,3289,SP304,1
1108539,09-05-2021,Retail,2847,SP201,3
1108540,09-05-2021,Retail,4036,SP602,2
1108541,09-05-2021,Retail,2241,SP607,2
1108542,10-05-2021,Retail,1623,FT422,1
1108543,10-05-2021,Retail,1820,FT871,1
1108544,10-05-2021,Retail,3913,FT181,1
1108545,10-05-2021,Retail,2679,FT853,1
1108546,10-05-2021,Retail,1264,FT853,1
1108547,10-05-2021,Retail,2047,MW112,3
1108548,10-05-2021,Retail,1816,SP126,1
1108549,10-05-2021,Retail,3955,MW242,3
1108550,11-05-2021,Wholesale,4090,SP305,106
1108551,11-05-2021,Retail,2374,MW282,53
1108552,11-05-2021,Retail,2923,SP304,2
1108553,11-05-2021,Retail,3397,FT544,1
1108554,11-05-2021,Retail,4026,MW102,3
1108555,11-05-2021,Retail,1892,SP204,1
1108556,11-05-2021,Retail,2415,SP304,2
1108557,11-05-2021,Retail,3552,SP202,1
1108558,12-05-2021,Retail,3204,MW272,3
1108559,12-05-2021,Wholesale,3282,MW102,375
1108560,12-05-2021,Wholesale,3398,FT485,66
1108561,12-05-2021,Retail,2420,FT598,1
1108562,12-05-2021,Retail,3563,MW272,1
1108563,12-05-2021,Retail,1690,SP126,1
1108564,12-05-2021,Retail,2282,SP609,2
1108565,13-05-2021,Retail,3431,FT976,1
1108566,13-05-2021,Retail,3931,MW122,1
1108567,13-05-2021,Retail,2861,MW122,5
1108568,13-05-2021,Retail,3007,SP304,2
1108569,13-05-2021,Retail,1480,SP202,1
1108570,13-05-2021,Retail,2526,FT825,1
1108571,13-05-2021,Retail,3185,MW102,4
1108572,14-05-2021,Wholesale,3709,MW142,163
1108573,14-05-2021,Wholesale,3707,FT300,72
1108574,14-05-2021,Retail,2709,SP203,2
1108575,14-05-2021,Retail,1248,SP204,1
1108576,14-05-2021,Retail,3197,FT870,1
1108577,14-05-2021,Retail,2045,MW102,3
1108578,14-05-2021,Retail,1550,SP125,1
1108579,15-05-2021,Retail,1939,SP126,2
1108580,15-05-2021,Retail,2962,MW112,1
1108581,15-05-2021,Retail,3419,SP126,85
1108582,15-05-2021,Retail,2870,SP303,2
1108583,15-05-2021,Retail,2258,FT981,1
1108584,15-05-2021,Retail,3042,MW112,1
1108585,15-05-2021,Retail,4106,MW172,4
1108586,15-05-2021,Retail,1687,MW202,4
1108587,15-05-2021,Retail,3315,SP305,2
1108588,15-05-2021,Retail,2567,SP126,2
1108589,15-05-2021,Retail,1997,SP306,1
1108590,15-05-2021,Wholesale,3600,MW232,144
1108591,16-05-2021,Wholesale,2213,MW202,269
1108592,16-05-2021,Wholesale,2905,MW112,200
1108593,16-05-2021,Retail,4037,SP603,1
1108594,16-05-2021,Retail,2280,FT577,2
1108595,16-05-2021,Retail,3563,FT485,1
1108596,16-05-2021,Retail,1634,MW202,3
1108597,16-05-2021,Retail,2326,SP303,1
1108598,17-05-2021,Retail,2580,SP120,1
1108599,17-05-2021,Retail,1239,FT870,1
1108600,17-05-2021,Retail,1123,MW122,3
1108601,17-05-2021,Retail,3351,SP126,2
1108602,17-05-2021,Retail,1955,SP120,1
1108603,17-05-2021,Retail,2208,FT280,1
1108604,17-05-2021,Retail,3712,MW142,2
1108605,17-05-2021,Retail,3392,MW162,2
1108606,18-05-2021,Retail,3002,SP126,2
1108607,18-05-2021,Wholesale,2686,SP120,130
1108608,18-05-2021,Retail,2587,MW112,3
1108609,18-05-2021,Retail,2418,MW162,3
1108610,18-05-2021,Retail,1298,SP202,1
1108611,18-05-2021,Retail,2395,SP120,1
1108612,19-05-2021,Wholesale,2402,MW112,122
1108613,19-05-2021,Retail,2870,SP601,1
1108614,19-05-2021,Retail,3528,SP126,2
1108615,19-05-2021,Retail,2012,SP126,2
1108616,19-05-2021,Retail,3688,FT485,1
1108617,20-05-2021,Retail,1508,SP609,2
1108618,20-05-2021,Retail,2894,SP125,2
1108619,20-05-2021,Wholesale,4083,MW262,128
1108620,20-05-2021,Retail,2664,SP609,2
1108621,21-05-2021,Wholesale,3086,MW202,116
1108622,21-05-2021,Wholesale,2980,FT174,161
1108623,21-05-2021,Retail,3637,SP123,1
1108624,21-05-2021,Retail,3918,FT174,2
1108625,21-05-2021,Retail,3247,FT344,1
1108626,21-05-2021,Retail,3716,FT544,1
1108627,21-05-2021,Retail,2868,FT258,2
1108628,21-05-2021,Retail,2384,MW112,1
1108629,21-05-2021,Retail,3752,MW122,2
1108630,22-05-2021,Wholesale,1503,MW122,127
1108631,22-05-2021,Wholesale,1562,FT981,72
1108632,22-05-2021,Retail,1700,MW142,4
1108633,22-05-2021,Retail,2735,MW222,3
1108634,22-05-2021,Retail,2050,MW202,4
1108635,22-05-2021,Retail,2979,SP123,1
1108636,23-05-2021,Retail,2713,MW202,1
1108637,23-05-2021,Wholesale,1850,MW172,151
1108638,23-05-2021,Wholesale,3636,MW132,110
1108639,23-05-2021,Retail,3873,SP120,2
1108640,23-05-2021,Retail,1890,SP126,3
1108641,23-05-2021,Retail,2897,SP125,2
1108642,24-05-2021,Retail,4028,MW272,128
1108643,24-05-2021,Wholesale,3600,MW102,153
1108644,24-05-2021,Wholesale,2848,MW202,160
1108645,24-05-2021,Retail,2231,SP602,2
1108646,24-05-2021,Retail,1267,SP203,1
1108647,24-05-2021,Retail,1817,SP203,1
1108648,24-05-2021,Retail,3412,SP123,1
1108649,24-05-2021,Retail,2672,FT682,2
1108650,24-05-2021,Retail,1444,FT589,1
1108651,24-05-2021,Retail,3023,FT467,2
1108652,24-05-2021,Retail,1129,FT485,1
1108653,25-05-2021,Wholesale,2744,MW242,102
1108654,25-05-2021,Retail,3952,MW132,1
1108655,25-05-2021,Retail,3977,MW152,1
1108656,25-05-2021,Retail,1241,MW232,4
1108657,25-05-2021,Retail,1511,MW242,4
1108658,25-05-2021,Retail,1587,SP202,2
1108659,25-05-2021,Retail,2266,SP305,3
1108660,26-05-2021,Wholesale,3319,MW102,189
1108661,26-05-2021,Wholesale,2166,SP202,74
1108662,26-05-2021,Wholesale,1850,MW222,166
1108663,26-05-2021,Wholesale,2690,FT358,65
1108664,26-05-2021,Wholesale,3336,MW202,171
1108665,26-05-2021,Retail,3975,SP602,1
1108666,26-05-2021,Retail,1251,SP303,1
1108667,26-05-2021,Retail,3956,FT525,1
1108668,26-05-2021,Retail,1306,FT962,2
1108669,26-05-2021,Retail,2366,MW152,3
1108670,26-05-2021,Retail,1148,SP126,1
1108671,26-05-2021,Retail,3961,FT300,2
1108672,27-05-2021,Wholesale,1947,FT727,104
1108673,27-05-2021,Wholesale,3394,FT976,1
1108674,27-05-2021,Retail,2341,SP603,1
1108675,27-05-2021,Retail,4066,FT439,1
1108676,28-05-2021,Wholesale,2389,FT895,158
1108677,28-05-2021,Wholesale,2958,MW262,185
1108678,28-05-2021,Retail,3239,MW142,1
1108679,28-05-2021,Retail,2934,MW202,1
1108680,28-05-2021,Retail,3697,MW232,4
1108681,28-05-2021,Retail,3642,MW262,4
1108682,28-05-2021,Retail,2022,SP303,1
1108683,28-05-2021,Retail,2736,SP120,2
1108684,29-05-2021,Wholesale,3220,SP123,98
1108685,29-05-2021,Retail,2150,SP306,1
1108686,30-05-2021,Retail,2737,SP604,69
1108687,30-05-2021,Retail,2941,SP607,97
1108688,30-05-2021,Wholesale,3081,MW112,154
1108689,30-05-2021,Retail,1284,SP601,1
1108690,30-05-2021,Retail,1923,FT962,2
1108691,30-05-2021,Retail,2974,FT962,1
1108692,30-05-2021,Retail,2052,MW162,4
1108693,30-05-2021,Retail,2235,FT139,1
1108694,31-05-2021,Retail,4089,SP603,2
1108695,31-05-2021,Retail,2571,FT577,1
1108696,01-06-2021,Retail,2286,MW202,155
1108697,01-12-2021,Wholesale,2576,FT181,146
1108698,01-06-2021,Retail,1532,SP309,1
1108699,01-06-2021,Retail,3034,FT577,1
1108700,01-06-2021,Retail,1822,MW172,3
1108701,01-06-2021,Retail,1451,SP126,1
1108702,01-06-2021,Wholesale,1140,SP120,177
1108703,02-12-2021,Wholesale,1926,FT280,78
1108704,02-06-2021,Wholesale,3332,MW162,156
1108705,02-06-2021,Retail,1166,SP123,2
1108706,02-06-2021,Retail,1549,FT530,1
1108707,02-06-2021,Retail,3190,MW162,1
1108708,02-06-2021,Retail,2330,MW262,1
1108709,02-06-2021,Retail,1713,MW202,4
1108710,03-06-2021,Wholesale,1443,SP305,94
1108711,03-06-2021,Retail,2285,SP602,1
1108712,03-06-2021,Retail,2010,SP202,2
1108713,04-06-2021,Wholesale,3677,SP126,158
1108714,04-06-2021,Retail,3706,SP204,2
1108715,04-06-2021,Retail,3596,SP604,1
1108716,04-06-2021,Retail,1945,FT181,1
1108717,04-06-2021,Retail,3554,FT797,1
1108718,04-06-2021,Retail,1994,MW122,3
1108719,04-06-2021,Retail,2297,MW162,3
1108720,04-06-2021,Retail,3856,SP609,1
1108721,05-12-2021,Wholesale,1140,FT181,72
1108722,05-06-2021,Retail,4050,SP201,2
1108723,05-06-2021,Retail,1580,SP303,1
1108724,05-06-2021,Retail,1261,SP604,1
1108725,05-06-2021,Retail,3917,FT530,1
1108726,05-06-2021,Retail,1867,FT439,1
1108727,05-06-2021,Retail,2195,MW112,1
1108728,05-06-2021,Retail,2906,MW112,3
1108729,06-06-2021,Wholesale,2698,MW102,160
1108730,06-06-2021,Retail,1915,MW102,6
1108731,06-06-2021,Retail,1250,SP201,1
1108732,06-06-2021,Retail,1118,SP305,2
1108733,06-06-2021,Retail,2579,SP201,2
1108734,06-06-2021,Retail,1517,SP120,1
1108735,06-06-2021,Retail,3168,SP306,3
1108736,07-06-2021,Retail,3164,FT895,2
1108737,07-06-2021,Retail,4121,MW122,149
1108738,07-06-2021,Retail,2857,FT544,1
1108739,07-06-2021,Retail,3360,FT337,2
1108740,07-06-2021,Retail,2524,MW132,2
1108741,07-06-2021,Retail,1670,SP604,1
1108742,07-06-2021,Retail,3250,SP201,2
1108743,07-06-2021,Retail,3977,SP305,1
1108744,07-06-2021,Retail,2057,FT577,2
1108745,08-06-2021,Wholesale,2589,MW282,99
1108746,08-06-2021,Retail,2142,FT895,1
1108747,08-06-2021,Retail,1633,MW172,1
1108748,08-06-2021,Retail,3329,MW132,2
1108749,08-06-2021,Retail,1289,MW122,4
1108750,08-06-2021,Retail,2714,SP305,1
1108751,09-06-2021,Retail,3049,SP609,3
1108752,09-06-2021,Retail,1117,SP120,2
1108753,09-06-2021,Retail,2321,SP120,1
1108754,09-06-2021,Retail,1600,FT174,1
1108755,09-06-2021,Retail,2059,SP604,1
1108756,10-06-2021,Wholesale,2213,MW102,243
1108757,10-06-2021,Wholesale,2980,SP601,152
1108758,10-06-2021,Retail,3208,FT337,2
1108759,10-06-2021,Retail,1911,MW122,1
1108760,10-06-2021,Retail,3259,MW242,1
1108761,10-06-2021,Retail,2607,MW272,4
1108762,10-06-2021,Retail,3557,SP607,1
1108763,10-06-2021,Retail,3617,SP603,1
1108764,10-06-2021,Retail,1441,SP602,2
1108765,10-06-2021,Retail,2167,SP306,1
1108766,10-06-2021,Retail,2545,FT181,1
1108767,10-06-2021,Retail,1952,MW112,4
1108768,11-06-2021,Retail,1956,FT337,1
1108769,11-06-2021,Retail,2341,MW202,1
1108770,11-06-2021,Retail,3951,MW122,1
1108771,11-06-2021,Retail,2284,MW272,6
1108772,11-06-2021,Retail,1179,SP203,1
1108773,12-06-2021,Retail,4062,SP125,1
1108774,12-06-2021,Wholesale,2354,MW242,124
1108775,12-06-2021,Retail,1259,SP304,2
1108776,12-06-2021,Retail,3189,SP201,2
1108777,12-06-2021,Retail,1909,FT871,1
1108778,12-06-2021,Retail,3346,FT434,1
1108779,13-06-2021,Retail,2950,MW112,2
1108780,13-06-2021,Retail,3061,MW172,2
1108781,13-06-2021,Retail,3946,SP306,1
1108782,13-06-2021,Retail,2923,SP120,1
1108783,13-06-2021,Retail,1821,SP201,2
1108784,13-06-2021,Retail,1342,SP305,2
1108785,13-06-2021,Retail,2234,FT174,1
1108786,13-06-2021,Retail,3517,FT682,1
1108787,13-06-2021,Retail,1927,MW202,1
1108788,13-06-2021,Retail,3309,MW122,4
1108789,13-06-2021,Retail,3291,MW272,5
1108790,13-06-2021,Retail,1968,SP602,1
1108791,14-06-2021,Wholesale,4070,MW252,151
1108792,14-06-2021,Wholesale,2850,MW262,132
1108793,14-06-2021,Retail,2996,SP201,2
1108794,14-06-2021,Retail,1821,SP123,2
1108795,14-06-2021,Retail,1814,SP120,1
1108796,14-06-2021,Retail,2182,FT422,1
1108797,14-06-2021,Retail,2664,FT577,2
1108798,15-06-2021,Retail,3400,FT853,1
